연도,학제,고등학교 유형,시도,교육지원청,행정구역,학교명,본분교,학교상태,설립구분,우편번호,주소,홈페이지,학급수,학생수,교원수
2015,고등학교,자율고,경기,경기,광명시,충현고등학교,본교,기존(원)교,공립,423-826,경기도 광명시 오리로348번길 62 . 충현고등학교 (소하동.충현고등학교),www.chunghyun.hs.kr,36,711,68
2015,고등학교,자율고,경기,경기,군포시,부곡중앙고등학교,본교,기존(원)교,공립,435-020,경기도 군포시 송부로 243 . 부곡중앙고등학교,http://bgja.hs.kr,25,706,53
2015,고등학교,자율고,경기,경기,남양주시,청학고등학교,본교,기존(원)교,공립,472-811,경기도 남양주시 별내면 청학로68번길 47 (별내면.청학고등학교),www.cheonghak.hs.kr,30,866,70
2015,고등학교,자율고,경기,경기,남양주시,와부고등학교,본교,기존(원)교,공립,472-901,경기도 남양주시 와부읍 수레로 127-20 와부고등학교,http://wabu.hs.kr,26,736,59
2015,고등학교,자율고,경기,경기,수원시,고색고등학교,본교,기존(원)교,공립,441-813,경기도 수원시 권선구 서둔로17번길 32 (고색동.고색고등학교),http://www.kosaek.hs.kr/,31,873,71
2015,고등학교,자율고,경기,경기,시흥시,함현고등학교,본교,기존(원)교,공립,429-450,경기도 시흥시 역전로 463 (정왕동.함현고등학교),www.hamhyun.hs.kr,32,870,70
2015,고등학교,자율고,경기,경기,안산시,안산동산고등학교,본교,기존(원)교,사립,426-817,경기도 안산시 상록구 충장로 56 . 안산동산고등학교 (본오동.안산동산고등학교),www.dsgo.kr,44,"1,714",95
2015,고등학교,자율고,경기,경기,양주시,양주고등학교,본교,기존(원)교,공립,482-110,경기도 양주시 삼숭로38번길 78-52 (삼숭동.양주고등학교),http://www.yangju.hs.kr,25,765,56
2015,고등학교,자율고,경기,경기,오산시,세마고등학교,본교,기존(원)교,공립,447-280,경기도 오산시 수목원로 559-17 (세교동),http://sema.hs.kr,32,901,70
2015,고등학교,자율고,경기,경기,용인시,용인한국외국어대학교부설고등학교,본교,기존(원)교,사립,449-854,경기도 용인시 처인구 모현면 외대로54번길 50 (모현면.한국외국어고등학교),www.hafs.hs.kr,30,"1,102",57
2015,고등학교,자율고,경기,경기,의왕시,의왕고등학교,본교,기존(원)교,공립,437-815,경기도 의왕시 덕영대로 115 (삼동.의왕고등학교),http://www.uiwang.hs.kr,25,700,60
2015,고등학교,자율고,경기,경기,파주시,운정고등학교,본교,기존(원)교,공립,413-110,경기도 파주시 와석순환로 267 . 운정고등학교 (목동동),http://www.unjeong.hs.kr,36,"1,111",80
2015,고등학교,자율고,경남,경남,거제시,거제제일고등학교,본교,기존(원)교,공립,656-862,경상남도 거제시 거제면 읍내로13길 22-5 (거제면.거제제일고등학교),http://www.geojejeil.hs.kr,28,797,62
2015,고등학교,자율고,경남,경남,김해시,김해고등학교,본교,기존(원)교,공립,621-912,경상남도 김해시 활천로24번길 29 (삼정동.김해고등학교),http://gimhae-h.gne.go.kr,32,"1,093",74
2015,고등학교,자율고,경남,경남,김해시,김해제일고등학교,본교,기존(원)교,공립,621-920,경상남도 김해시 분성로3길 . 105번지,http://gimhaejeil-h.gne.go.kr,28,927,65
2015,고등학교,자율고,경남,경남,김해시,김해경원고등학교,본교,기존(원)교,공립,621-922,경상남도 김해시 우암로 18 . 김해경원고등학교 (외동.김해경원고등학교),www.gwon.hs.kr,34,"1,138",80
2015,고등학교,자율고,경남,경남,양산시,양산고등학교,본교,기존(원)교,공립,626-800,경상남도 양산시 북안북11길 27 (북부동.양산고등학교),http://www.yangsan-h.gne.go.kr,30,888,80
2015,고등학교,자율고,경남,경남,진주시,진주고등학교,본교,기존(원)교,공립,660-050,경상남도 진주시 의곡길 29 (상봉동.진주고등학교),http://www.jinju.hs.kr/,25,720,61
2015,고등학교,자율고,경남,경남,진주시,진양고등학교,본교,기존(원)교,공립,660-843,경상남도 진주시 문산읍 동부로588번길 18 (문산읍.진양고등학교),http://jinyang-h.gne.go.kr/,18,515,43
2015,고등학교,자율고,경남,경남,창원시,마산고등학교,본교,기존(원)교,공립,631-861,경상남도 창원시 마산합포구 심온길 33 (완월동.마산고등학교),http://www.masan.hs.kr,32,899,79
2015,고등학교,자율고,경남,경남,창원시,웅천고등학교,본교,기존(원)교,공립,645-360,경상남도 창원시 진해구 웅천중로 71 . 웅천고등학교,http://woongcheon-h.gne.go.kr/,14,401,32
2015,고등학교,자율고,경남,경남,창원시,창원중앙고등학교,본교,기존(원)교,공립,641-842,경상남도 창원시 의창구 용호로 16 (용호동.창원중앙고등학교),http://cwjungang-h.gne.go.kr,33,"1,010",78
2015,고등학교,자율고,경북,경북,경산시,경산고등학교,본교,기존(원)교,공립,712-120,경상북도 경산시 원효로 89 (계양동.경산고등학교),http://gyeongsanhs.school.gyo6.net,33,"1,040",68
2015,고등학교,자율고,경북,경북,구미시,인동고등학교,본교,기존(원)교,공립,730-300,경상북도 구미시 인동36길 45 (구평동.인동고등학교),http://indong.hs.kr,33,"1,060",70
2015,고등학교,자율고,경북,경북,김천시,김천고등학교,본교,기존(원)교,사립,740-977,경상북도 김천시 송설로 90 . 김천고등학교 (부곡동),http://gimcheon.school.gyo6.net,24,802,52
2015,고등학교,자율고,경북,경북,문경시,점촌고등학교,본교,기존(원)교,공립,745-883,경상북도 문경시 점고길 50 (모전동.점촌고등학교),http://jchsl.hs.kr,18,500,41
2015,고등학교,자율고,경북,경북,봉화군,봉화고등학교,본교,기존(원)교,공립,755-801,경상북도 봉화군 봉화읍 내성로 138 (봉화읍.봉화중고등학교),http://www.bonghwa.hs.kr/,13,336,25
2015,고등학교,자율고,경북,경북,상주시,상주여자고등학교,본교,기존(원)교,공립,742-707,경상북도 상주시 삼백로 315 (복룡동.상주여자고등학교),http://sangjughs.school.gyo6.net,19,525,43
2015,고등학교,자율고,경북,경북,안동시,안동고등학교,본교,기존(원)교,공립,760-390,경상북도 안동시 강남로 550 (정상동),http://www.andong.hs.kr,18,505,39
2015,고등학교,자율고,경북,경북,영주시,영주제일고등학교,본교,기존(원)교,공립,750-902,경상북도 영주시 신재로 36 . 영주제일고등학교 (가흥동.영주제일고등학교),http://www.yeongjujeil.hs.kr,23,608,49
2015,고등학교,자율고,경북,경북,울진군,울진고등학교,본교,기존(원)교,공립,767-805,경상북도 울진군 울진읍 연지길 7 (울진읍.울진고등학교),http://uljinhs.school.gyo6.net/,20,507,42
2015,고등학교,자율고,경북,경북,칠곡군,북삼고등학교,본교,기존(원)교,공립,718-845,경상북도 칠곡군 북삼읍 북삼로2길 130 (북삼읍.북삼고등학교),http://www.buksam.hs.kr,26,727,62
2015,고등학교,자율고,경북,경북,포항시,포항제철고등학교,본교,기존(원)교,사립,790-834,경상북도 포항시 남구 지곡로212번길 40 . (지곡동),http://www.pocheolhs.school.gyo6.net/,39,"1,345",83
2015,고등학교,자율고,광주,광주시,남구,송원고등학교,본교,기존(원)교,사립,503-742,광주광역시 남구 송암로 73 (송하동.송원고등학교),http://www.songwon.hs.kr,23,793,53
2015,고등학교,자율고,광주,광주시,동구,광주고등학교,본교,기존(원)교,공립,503-825,광주광역시 동구 중앙로 302 (계림동),http://www.kwangju.hs.kr/,26,845,58
2015,고등학교,자율고,광주,광주시,북구,광주제일고등학교,본교,기존(원)교,공립,500-030,광주광역시 북구 독립로237번길 33 (누문동.광주제일고등학교),http://iljgo.hs.kr,26,840,54
2015,고등학교,자율고,광주,광주시,서구,상일여자고등학교,본교,기존(원)교,공립,502-860,광주광역시 서구 내방로 217 (쌍촌동.상일여자고등학교),http://sangil-g.hs.kr,26,855,58
2015,고등학교,자율고,대구,대구시,남구,경일여자고등학교,본교,기존(원)교,사립,705-832,대구광역시 남구 효성로 37 (봉덕동.경일여자중고등학교),http://www.g-il.hs.kr,28,826,50
2015,고등학교,자율고,대구,대구시,남구,대구고등학교,본교,기존(원)교,공립,705-802,대구광역시 남구 중앙대로 171 (대명동.대구고등학교),http://www.daegu.hs.kr,36,"1,097",98
2015,고등학교,자율고,대구,대구시,달서구,호산고등학교,본교,기존(원)교,공립,704-946,대구광역시 달서구 달서대로109길 86 (호산동.호산고등학교),http://www.hosan.hs.kr,35,"1,142",85
2015,고등학교,자율고,대구,대구시,달서구,상인고등학교,본교,기존(원)교,공립,704-816,대구광역시 달서구 상인로 24 (상인동.상인고등학교),http://www.sangin.hs.kr/,31,969,71
2015,고등학교,자율고,대구,대구시,달서구,대건고등학교,본교,기존(원)교,사립,704-828,대구광역시 달서구 월곡로94길 46 (월성동.대건중 고등학교),http://www.daegun.hs.kr,30,987,64
2015,고등학교,자율고,대구,대구시,달서구,대진고등학교,본교,기존(원)교,공립,704-838,대구광역시 달서구 화암로73길 15 (대곡동.대진고등학교),http://www.dj.hs.kr,39,"1,219",87
2015,고등학교,자율고,대구,대구시,달성군,포산고등학교,본교,기존(원)교,공립,711-873,대구광역시 달성군 현풍면 비슬로 556-13 (현풍면.포산중고등학교),http://www.posan.hs.kr,9,292,28
2015,고등학교,자율고,대구,대구시,동구,강동고등학교,본교,기존(원)교,공립,701-869,대구광역시 동구 금강로 65 (신서동.강동고등학교),http://www.gangdong.hs.kr,33,952,70
2015,고등학교,자율고,대구,대구시,북구,학남고등학교,본교,기존(원)교,공립,702-877,대구 북구 학남로 78 (국우동),http://www.haknam.hs.kr/,33,"1,082",76
2015,고등학교,자율고,대구,대구시,북구,칠성고등학교,본교,기존(원)교,공립,702-851,대구광역시 북구 칠성로 13 (칠성동2가.칠성고등학교),http://chilseong.hs.kr/,21,534,51
2015,고등학교,자율고,대구,대구시,북구,구암고등학교,본교,기존(원)교,공립,702-808,대구광역시 북구 태암남로11길 7 (구암동.구암고등학교),http://www.guam.hs.kr,31,"1,097",81
2015,고등학교,자율고,대구,대구시,서구,대구서부고등학교,본교,기존(원)교,공립,703-843,대구광역시 서구 국채보상로53길 32 (평리동.서부고등학교),http://www.seobu.hs.kr/,41,"1,097",93
2015,고등학교,자율고,대구,대구시,서구,달성고등학교,본교,기존(원)교,공립,703-804,대구광역시 서구 달구벌대로 1725 (내당동.달성고등학교),http://www.dalseong.hs.kr/,43,"1,473",95
2015,고등학교,자율고,대구,대구시,수성구,경신고등학교,본교,기존(원)교,사립,706-819,대구광역시 수성구 달구벌대로504길 34 . (범어4동 100),http://www.gyeongsin.hs.kr/,36,"1,114",71
2015,고등학교,자율고,대구,대구시,수성구,수성고등학교,본교,기존(원)교,공립,706-844,대구광역시 수성구 용학로28길 36 (지산동.수성고등학교),http://www.suseong.hs.kr/,39,"1,305",84
2015,고등학교,자율고,대구,대구시,중구,경북여자고등학교,본교,기존(원)교,공립,700-802,대구광역시 중구 중앙대로 288 (남산동.경북여자고등학교),http://www.gbg.hs.kr/,39,"1,368",87
2015,고등학교,자율고,대구,대구시,중구,계성고등학교,본교,기존(원)교,사립,700-817,대구광역시 중구 달성로 35 (대신동.계성중고등학교),http://wwww.keisung.hs.kr,30,918,61
2015,고등학교,자율고,대전,대전시,대덕구,대전송촌고등학교,본교,기존(원)교,공립,306-813,대전광역시 대덕구 선비마을로23번길 11 (송촌동.대전송촌고등학교),http://210.111.244.58/,38,"1,271",82
2015,고등학교,자율고,대전,대전시,동구,대전여자고등학교,본교,기존(원)교,공립,300-808,대전광역시 동구 용운로1번길 28-37 (대동. 대전여자고등학교),http://www.djgh.hs.kr,38,"1,251",96
2015,고등학교,자율고,대전,대전시,서구,대전대신고등학교,본교,기존(원)교,사립,302-840,대전광역시 서구 오량1길 98 (복수동),djds.hs.kr,30,"1,002",63
2015,고등학교,자율고,대전,대전시,서구,서대전여자고등학교,본교,기존(원)교,사립,302-871,대전광역시 서구 배재로197번길 20 (도마동.서대전여자고등학교),seodaejon.hs.kr,27,663,48
2015,고등학교,자율고,대전,대전시,서구,충남고등학교,본교,기존(원)교,공립,302-831,대전광역시 서구 문정로 171 (둔산동.충남고등학교),http://www.chungnam.hs.kr/,38,"1,276",79
2015,고등학교,자율고,대전,대전시,유성구,대전노은고등학교,본교,기존(원)교,공립,305-325,대전광역시 유성구 노은동로 99 . 55 (노은동),http://www.noeun.hs.kr,25,826,58
2015,고등학교,자율고,대전,대전시,중구,대전고등학교,본교,기존(원)교,공립,301-805,대전광역시 중구 대흥로 110 (대흥동.대전고등학교),http://www.daejeon.hs.kr/,38,"1,268",90
2015,고등학교,자율고,대전,대전시,중구,대성고등학교,본교,기존(원)교,사립,301-808,대전광역시 중구 목동로 23 (목동.대성고등학교),http://www.daeseong.hs.kr,31,"1,073",67
2015,고등학교,자율고,부산,부산시,남구,부산중앙고등학교,본교,기존(원)교,공립,608-819,부산광역시 남구 진남로127번길 50 (대연동.부산중앙고등학교),http://www.bjungang.hs.kr,25,670,55
2015,고등학교,자율고,부산,부산시,동구,경남여자고등학교,본교,기존(원)교,공립,601-816,부산광역시 동구 수정중로 29 (수정동.경남여자고등학교),www.gyeongnamgirls.hs.kr,32,918,74
2015,고등학교,자율고,부산,부산시,동래구,금정고등학교,본교,기존(원)교,공립,607-809,부산광역시 동래구 명장로63번길 60-14 (명장동.금정고등학교),www.keumjeong.hs.kr,28,797,63
2015,고등학교,자율고,부산,부산시,부산진구,부산진고등학교,본교,기존(원)교,공립,614-874,부산광역시 부산진구 성지로94번길 54 (초읍동.부산진고등학교),www.pusanjin.hs.kr,26,688,57
2015,고등학교,자율고,부산,부산시,부산진구,개성고등학교,본교,기존(원)교,공립,614-822,부산광역시 부산진구 당감서로 137 (당감동.개성고등학교),www.gaesung.hs.kr,28,784,63
